Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,45,"South Carolina",351,"INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC",53,"$75,261.13","$11,729.60","$9,048.91"
State,45,"South Carolina",352,"INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC",25,"$57,158.16","$11,100.60","$6,431.16"
State,45,"South Carolina",353,"HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC",31,"$115,174.65","$23,652.23","$20,723.45"
State,45,"South Carolina",354,"HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC",111,"$95,491.62","$16,559.14","$11,899.46"
State,45,"South Carolina",355,"HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC",111,"$64,447.35","$11,434.64","$8,635.54"
State,45,"South Carolina",356,"OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC",110,"$190,174.76","$33,180.59","$27,652.94"
State,45,"South Carolina",357,"OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC",78,"$101,419.91","$18,510.06","$15,218.42"
State,45,"South Carolina",358,"OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC",18,"$78,948.39","$10,491.56","$8,772.72"
State,45,"South Carolina",368,"MAJOR ESOPHAGEAL DISORDERS WITH MCC",82,"$63,689.32","$14,181.32","$11,755.41"
State,45,"South Carolina",369,"MAJOR ESOPHAGEAL DISORDERS WITH CC",51,"$41,828.29","$8,786.90","$6,608.94"
State,45,"South Carolina",371,"MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC",205,"$58,223.22","$13,612.69","$10,794.18"
State,45,"South Carolina",372,"MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC",269,"$38,765.45","$9,192.21","$6,884.00"
State,45,"South Carolina",373,"MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC",46,"$31,603.70","$6,279.57","$4,540.28"
State,45,"South Carolina",374,"DIGESTIVE MALIGNANCY WITH MCC",154,"$65,895.49","$14,578.57","$12,278.07"
State,45,"South Carolina",375,"DIGESTIVE MALIGNANCY WITH CC",157,"$46,964.64","$9,855.97","$7,836.25"
State,45,"South Carolina",377,"GASTROINTESTINAL HEMORRHAGE WITH MCC","1,070","$67,548.57","$13,826.64","$11,950.75"
State,45,"South Carolina",378,"GASTROINTESTINAL HEMORRHAGE WITH CC","1,697","$41,000.44","$8,243.20","$6,358.57"
State,45,"South Carolina",379,"GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC",180,"$27,723.56","$6,073.79","$4,065.22"
State,45,"South Carolina",380,"COMPLICATED PEPTIC ULCER WITH MCC",104,"$76,572.76","$16,120.24","$13,207.24"
State,45,"South Carolina",381,"COMPLICATED PEPTIC ULCER WITH CC",111,"$46,652.32","$9,201.15","$7,048.45"
State,45,"South Carolina",382,"COMPLICATED PEPTIC ULCER WITHOUT CC/MCC",16,"$32,476.25","$6,950.69","$5,094.75"
State,45,"South Carolina",384,"UNCOMPLICATED PEPTIC ULCER WITHOUT MCC",39,"$39,799.33","$7,650.64","$5,809.67"
State,45,"South Carolina",385,"INFLAMMATORY BOWEL DISEASE WITH MCC",49,"$63,246.04","$15,034.84","$9,881.27"
State,45,"South Carolina",386,"INFLAMMATORY BOWEL DISEASE WITH CC",95,"$41,917.81","$9,394.02","$6,059.60"
State,45,"South Carolina",387,"INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC",41,"$28,537.90","$7,662.93","$3,983.34"
State,45,"South Carolina",388,"GASTROINTESTINAL OBSTRUCTION WITH MCC",258,"$53,636.90","$11,977.31","$9,987.77"
State,45,"South Carolina",389,"GASTROINTESTINAL OBSTRUCTION WITH CC",736,"$32,928.71","$7,054.13","$5,049.30"
State,45,"South Carolina",390,"GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC",384,"$24,091.92","$5,160.11","$3,308.36"
State,45,"South Carolina",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",569,"$54,093.56","$11,789.66","$8,730.52"
State,45,"South Carolina",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC","1,565","$33,920.93","$6,857.27","$4,999.29"
State,45,"South Carolina",393,"OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC",337,"$61,889.78","$13,737.50","$11,314.20"
State,45,"South Carolina",394,"OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC",505,"$40,895.33","$8,206.88","$6,044.10"
State,45,"South Carolina",395,"OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC",87,"$32,744.36","$5,988.20","$3,964.85"
State,45,"South Carolina",398,"APPENDIX PROCEDURES WITH CC",24,"$82,556.71","$12,447.92","$9,235.63"
State,45,"South Carolina",399,"APPENDIX PROCEDURES WITHOUT CC/MCC",17,"$57,547.82","$9,275.47","$6,222.06"
State,45,"South Carolina",405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",78,"$208,778.15","$49,742.65","$41,015.73"
State,45,"South Carolina",406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",77,"$137,496.38","$26,010.34","$20,938.61"
State,45,"South Carolina",407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",36,"$104,981.58","$17,978.97","$15,343.42"
State,45,"South Carolina",408,"BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC",14,"$183,294.64","$42,898.57","$22,122.43"
State,45,"South Carolina",409,"BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC",17,"$116,916.47","$21,513.18","$13,152.41"
State,45,"South Carolina",414,"CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC",18,"$224,269.50","$29,769.67","$25,851.11"
State,45,"South Carolina",415,"CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC",26,"$96,447.08","$16,536.19","$12,884.62"
State,45,"South Carolina",416,"CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC",14,"$73,602.71","$12,724.79","$7,936.21"
State,45,"South Carolina",417,"LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC",192,"$126,559.91","$18,573.02","$15,661.98"
State,45,"South Carolina",418,"LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC",351,"$87,079.57","$13,404.85","$10,516.50"
State,45,"South Carolina",419,"LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC",209,"$70,574.69","$11,198.01","$8,022.41"
State,45,"South Carolina",420,"HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC",17,"$78,708.00","$26,785.06","$21,287.35"
State,45,"South Carolina",421,"HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC",16,"$75,174.88","$20,220.75","$12,887.13"
State,45,"South Carolina",423,"OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC",29,"$137,614.79","$30,077.76","$27,335.31"
State,45,"South Carolina",432,"CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC",286,"$73,040.00","$16,363.72","$13,294.03"
State,45,"South Carolina",433,"CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC",196,"$45,383.08","$8,989.80","$6,782.95"
State,45,"South Carolina",434,"CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC",11,"$31,325.09","$4,989.45","$3,924.45"
State,45,"South Carolina",435,"MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC",209,"$71,127.85","$15,092.60","$11,836.65"
State,45,"South Carolina",436,"MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC",92,"$44,856.52","$9,573.12","$7,003.67"
State,45,"South Carolina",438,"DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC",200,"$72,968.93","$15,652.66","$11,783.92"
State,45,"South Carolina",439,"DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC",315,"$36,906.09","$8,217.71","$5,265.80"
State,45,"South Carolina",440,"DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC",121,"$27,271.83","$6,919.64","$3,291.82"
State,45,"South Carolina",441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",288,"$64,979.36","$15,031.49","$12,320.95"
State,45,"South Carolina",442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",200,"$37,806.63","$8,488.05","$6,253.64"
State,45,"South Carolina",443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",28,"$29,703.21","$5,698.75","$4,252.00"
State,45,"South Carolina",444,"DISORDERS OF THE BILIARY TRACT WITH MCC",182,"$63,645.68","$14,153.59","$11,688.32"
State,45,"South Carolina",445,"DISORDERS OF THE BILIARY TRACT WITH CC",283,"$50,864.70","$9,594.49","$7,374.63"
State,45,"South Carolina",446,"DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC",106,"$41,681.82","$7,378.29","$5,035.73"
State,45,"South Carolina",453,"COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC",74,"$383,751.08","$78,069.49","$70,988.28"
State,45,"South Carolina",454,"COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC",360,"$249,591.25","$50,524.60","$42,609.11"
State,45,"South Carolina",455,"COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC",523,"$226,603.15","$38,205.56","$31,764.21"
State,45,"South Carolina",456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",21,"$348,017.52","$76,797.67","$63,440.48"
State,45,"South Carolina",457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",45,"$230,426.13","$49,752.89","$44,813.16"
State,45,"South Carolina",458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",24,"$195,664.29","$37,167.25","$34,813.67"
State,45,"South Carolina",459,"SPINAL FUSION EXCEPT CERVICAL WITH MCC",59,"$257,189.49","$50,438.39","$44,377.51"
State,45,"South Carolina",460,"SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC",611,"$176,343.14","$30,291.52","$25,246.14"
State,45,"South Carolina",463,"WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D",57,"$182,483.60","$39,703.42","$33,737.63"
State,45,"South Carolina",464,"WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D",103,"$121,850.37","$23,225.53","$19,678.07"
State,45,"South Carolina",465,"WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D",22,"$78,411.23","$16,455.68","$12,324.82"
State,45,"South Carolina",466,"REVISION OF HIP OR KNEE REPLACEMENT WITH MCC",86,"$187,834.40","$37,880.24","$31,779.37"
State,45,"South Carolina",467,"REVISION OF HIP OR KNEE REPLACEMENT WITH CC",317,"$144,517.81","$26,421.22","$21,978.09"
State,45,"South Carolina",468,"REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC",306,"$122,002.34","$21,293.26","$17,743.42"
State,45,"South Carolina",469,"MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTA",78,"$134,664.99","$25,440.85","$21,712.63"
State,45,"South Carolina",470,"MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC",962,"$82,050.87","$14,868.16","$12,092.51"
State,45,"South Carolina",471,"CERVICAL SPINAL FUSION WITH MCC",55,"$243,451.89","$40,806.38","$36,707.87"
State,45,"South Carolina",472,"CERVICAL SPINAL FUSION WITH CC",342,"$147,885.87","$26,815.57","$19,979.41"
State,45,"South Carolina",473,"CERVICAL SPINAL FUSION WITHOUT CC/MCC",165,"$115,585.26","$20,755.56","$15,917.73"
State,45,"South Carolina",474,"AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC",48,"$155,306.56","$35,150.79","$27,463.35"
State,45,"South Carolina",475,"AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC",52,"$79,678.40","$16,402.88","$14,150.87"
State,45,"South Carolina",477,"BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",48,"$126,842.98","$24,323.83","$21,847.19"
State,45,"South Carolina",478,"BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",100,"$87,368.47","$20,229.42","$16,523.19"
State,45,"South Carolina",479,"BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",24,"$68,299.17","$16,207.38","$12,612.17"
State,45,"South Carolina",480,"HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC",524,"$125,863.91","$23,096.45","$19,889.93"
State,45,"South Carolina",481,"HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC","1,406","$95,334.42","$16,161.01","$13,812.43"
State,45,"South Carolina",482,"HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC",364,"$76,294.59","$12,988.34","$10,418.37"
State,45,"South Carolina",483,"MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES",305,"$112,749.82","$17,886.66","$15,389.42"
State,45,"South Carolina",485,"KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH MCC",36,"$139,142.53","$25,031.06","$21,483.64"
State,45,"South Carolina",486,"KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH CC",63,"$87,973.30","$17,617.44","$13,096.05"
State,45,"South Carolina",487,"KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC",21,"$75,646.81","$13,256.43","$9,195.86"
State,45,"South Carolina",488,"KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITH CC/MCC",48,"$86,328.31","$15,718.54","$12,809.04"
State,45,"South Carolina",489,"KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC",63,"$62,694.68","$10,369.11","$8,074.10"
State,45,"South Carolina",492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",109,"$168,484.01","$29,963.07","$23,800.22"
State,45,"South Carolina",493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",316,"$119,786.32","$19,530.21","$15,516.36"
State,45,"South Carolina",494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC",170,"$92,892.89","$14,820.23","$12,439.32"
State,45,"South Carolina",496,"LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH CC",22,"$92,478.36","$16,392.59","$13,861.32"
State,45,"South Carolina",497,"LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITHOUT CC/",19,"$64,834.58","$15,228.58","$8,902.11"
State,45,"South Carolina",498,"LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC",20,"$115,737.50","$18,760.90","$15,433.40"
State,45,"South Carolina",500,"SOFT TISSUE PROCEDURES WITH MCC",39,"$133,332.82","$25,132.67","$22,382.31"
State,45,"South Carolina",501,"SOFT TISSUE PROCEDURES WITH CC",62,"$75,328.15","$14,537.73","$10,827.74"
State,45,"South Carolina",502,"SOFT TISSUE PROCEDURES WITHOUT CC/MCC",44,"$58,783.16","$12,265.52","$8,447.36"
State,45,"South Carolina",503,"FOOT PROCEDURES WITH MCC",18,"$120,837.17","$19,662.94","$18,188.33"
State,45,"South Carolina",504,"FOOT PROCEDURES WITH CC",32,"$112,004.75","$14,689.06","$12,336.91"
State,45,"South Carolina",505,"FOOT PROCEDURES WITHOUT CC/MCC",19,"$99,801.79","$14,806.26","$10,686.47"
State,45,"South Carolina",507,"MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC",13,"$73,384.00","$16,255.85","$14,501.77"
State,45,"South Carolina",510,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH MCC",22,"$120,341.91","$21,615.64","$16,735.27"
State,45,"South Carolina",511,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH CC",47,"$108,202.55","$15,976.21","$12,918.17"
State,45,"South Carolina",512,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC",21,"$75,657.95","$13,758.57","$10,916.29"
State,45,"South Carolina",513,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITH CC/MCC",29,"$69,484.62","$11,891.03","$9,991.07"
State,45,"South Carolina",515,"OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH MCC",83,"$147,538.28","$25,140.10","$20,960.42"
State,45,"South Carolina",516,"OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC",195,"$108,525.06","$16,604.45","$13,555.40"
State,45,"South Carolina",517,"OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC",102,"$77,534.92","$12,662.65","$9,985.26"
State,45,"South Carolina",518,"BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH MCC OR DISC DEVICE OR NEUROSTIMULATOR",35,"$176,699.34","$37,589.54","$29,856.11"
State,45,"South Carolina",519,"BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC",136,"$118,216.34","$16,654.92","$14,018.12"
State,45,"South Carolina",520,"BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC",85,"$72,224.45","$12,771.81","$10,090.46"
State,45,"South Carolina",521,"HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC",298,"$128,201.98","$22,873.34","$20,489.64"
State,45,"South Carolina",522,"HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC",933,"$96,544.51","$16,662.47","$14,366.27"
State,45,"South Carolina",533,"FRACTURES OF FEMUR WITH MCC",21,"$57,858.14","$11,826.38","$9,929.00"
State,45,"South Carolina",534,"FRACTURES OF FEMUR WITHOUT MCC",37,"$26,538.76","$6,449.24","$5,262.43"
State,45,"South Carolina",535,"FRACTURES OF HIP AND PELVIS WITH MCC",134,"$43,591.96","$9,790.17","$8,137.61"
State,45,"South Carolina",536,"FRACTURES OF HIP AND PELVIS WITHOUT MCC",420,"$29,187.82","$6,395.39","$4,790.34"
State,45,"South Carolina",537,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC",19,"$42,670.68","$8,057.21","$6,459.26"
State,45,"South Carolina",539,"OSTEOMYELITIS WITH MCC",57,"$60,380.54","$16,105.93","$12,582.28"
State,45,"South Carolina",540,"OSTEOMYELITIS WITH CC",36,"$39,896.14","$10,898.64","$8,278.81"
State,45,"South Carolina",542,"PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC",123,"$57,124.33","$14,663.51","$11,763.71"
State,45,"South Carolina",543,"PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC",251,"$35,965.64","$8,903.06","$7,027.42"
State,45,"South Carolina",544,"PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/M",49,"$29,132.49","$6,556.53","$4,915.27"
State,45,"South Carolina",545,"CONNECTIVE TISSUE DISORDERS WITH MCC",56,"$76,249.02","$22,615.71","$17,822.70"
State,45,"South Carolina",546,"CONNECTIVE TISSUE DISORDERS WITH CC",42,"$42,575.88","$10,312.10","$7,990.14"
State,45,"South Carolina",547,"CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC",18,"$30,395.28","$8,674.72","$5,990.33"
State,45,"South Carolina",548,"SEPTIC ARTHRITIS WITH MCC",17,"$61,966.29","$16,330.94","$14,110.24"
State,45,"South Carolina",549,"SEPTIC ARTHRITIS WITH CC",25,"$53,618.84","$12,180.36","$7,849.92"
State,45,"South Carolina",551,"MEDICAL BACK PROBLEMS WITH MCC",228,"$69,301.42","$13,132.73","$11,037.02"
State,45,"South Carolina",552,"MEDICAL BACK PROBLEMS WITHOUT MCC",773,"$42,652.49","$8,101.73","$6,114.19"
State,45,"South Carolina",553,"BONE DISEASES AND ARTHROPATHIES WITH MCC",28,"$43,720.68","$10,954.32","$8,632.25"
State,45,"South Carolina",554,"BONE DISEASES AND ARTHROPATHIES WITHOUT MCC",106,"$32,150.96","$6,988.26","$5,113.49"
State,45,"South Carolina",555,"SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",25,"$56,778.56","$9,836.76","$8,194.84"
State,45,"South Carolina",556,"SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC",105,"$37,172.26","$6,714.27","$5,145.51"
State,45,"South Carolina",557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",86,"$61,703.33","$11,896.07","$9,988.35"
State,45,"South Carolina",558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",134,"$34,626.66","$7,792.78","$5,581.01"
State,45,"South Carolina",559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",41,"$63,198.20","$13,661.17","$11,861.66"
State,45,"South Carolina",560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",88,"$36,071.09","$8,827.74","$7,121.30"
State,45,"South Carolina",561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",24,"$28,403.25","$6,770.75","$4,960.29"
State,45,"South Carolina",562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",108,"$55,534.61","$11,631.86","$9,747.68"
State,45,"South Carolina",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",330,"$36,970.34","$7,336.69","$5,389.78"
State,45,"South Carolina",564,"OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC",105,"$69,849.84","$13,859.05","$11,032.15"
State,45,"South Carolina",565,"OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC",111,"$42,655.89","$8,210.08","$6,443.85"
State,45,"South Carolina",566,"OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC",26,"$27,645.00","$6,767.96","$4,635.73"
State,45,"South Carolina",570,"SKIN DEBRIDEMENT WITH MCC",38,"$98,245.76","$24,004.03","$19,168.95"
State,45,"South Carolina",571,"SKIN DEBRIDEMENT WITH CC",67,"$65,342.69","$15,364.09","$9,958.87"
State,45,"South Carolina",572,"SKIN DEBRIDEMENT WITHOUT CC/MCC",12,"$54,679.50","$10,868.92","$7,450.83"
State,45,"South Carolina",574,"SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC",13,"$106,547.92","$27,263.92","$22,500.23"
State,45,"South Carolina",577,"SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC",26,"$202,921.73","$26,581.04","$19,187.81"
State,45,"South Carolina",578,"SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC",18,"$131,800.83","$15,707.11","$13,728.17"
State,45,"South Carolina",579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",77,"$124,115.38","$24,315.40","$21,092.27"
State,45,"South Carolina",580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",98,"$78,586.61","$13,646.46","$11,229.15"
State,45,"South Carolina",581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",29,"$74,829.66","$11,087.14","$9,401.41"
State,45,"South Carolina",585,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",12,"$73,941.33","$14,994.50","$13,044.17"
State,45,"South Carolina",592,"SKIN ULCERS WITH MCC",45,"$94,321.02","$15,234.69","$12,771.91"
State,45,"South Carolina",593,"SKIN ULCERS WITH CC",42,"$42,745.07","$9,462.71","$7,605.21"
State,45,"South Carolina",596,"MAJOR SKIN DISORDERS WITHOUT MCC",15,"$27,137.80","$10,142.93","$7,827.47"
State,45,"South Carolina",597,"MALIGNANT BREAST DISORDERS WITH MCC",27,"$51,702.78","$13,201.26","$10,577.33"
State,45,"South Carolina",598,"MALIGNANT BREAST DISORDERS WITH CC",15,"$43,123.33","$11,271.40","$7,521.47"
State,45,"South Carolina",602,"CELLULITIS WITH MCC",299,"$48,023.63","$11,456.02","$9,611.17"
State,45,"South Carolina",603,"CELLULITIS WITHOUT MCC","1,013","$31,292.90","$7,672.30","$5,718.80"
State,45,"South Carolina",604,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITH MCC",40,"$53,821.05","$12,846.15","$9,801.03"
State,45,"South Carolina",605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",158,"$45,442.30","$7,941.59","$6,098.25"
State,45,"South Carolina",606,"MINOR SKIN DISORDERS WITH MCC",21,"$84,724.95","$12,694.48","$10,688.14"
State,45,"South Carolina",607,"MINOR SKIN DISORDERS WITHOUT MCC",71,"$28,993.41","$8,432.31","$5,859.92"
State,45,"South Carolina",614,"ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC",24,"$107,798.33","$24,566.33","$16,608.33"
State,45,"South Carolina",615,"ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC",25,"$75,301.60","$14,597.96","$9,375.96"
